97959,fixed_moving_delay,7,152,practice_rdk,NA,1,794,NA,NA,0,25816,NA,222347,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,154,rdk,NA,NA,910,0,0.5,88,25021,1,223260,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,156,practice_rdk,NA,2,590,NA,NA,3,24109,NA,223852,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,158,rdk,NA,NA,1430,0,0.2,88,23519,1,225285,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,160,practice_rdk,NA,0,889,NA,NA,2,22087,NA,226177,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,162,rdk,NA,NA,664,180,0.8,90,21196,1,226844,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,167,practice_rdk,NA,3,948,NA,NA,1,30000,NA,229897,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,169,rdk,NA,NA,1316,0,0,88,29050,1,231217,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,171,practice_rdk,NA,1,792,NA,NA,0,27731,NA,232011,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,173,rdk,NA,NA,755,0,0.5,88,26938,1,232769,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,175,practice_rdk,NA,2,730,NA,NA,3,26181,NA,233500,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,177,rdk,NA,NA,1093,0,0.2,88,25451,1,234596,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,179,practice_rdk,NA,0,728,NA,NA,2,24357,NA,235328,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,181,rdk,NA,NA,714,180,0.8,90,23626,1,236043,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,186,practice_rdk,NA,0,773,NA,NA,2,30000,NA,241788,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,188,rdk,NA,NA,634,180,0.8,90,29225,1,242426,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,190,practice_rdk,NA,3,825,NA,NA,1,28589,NA,243254,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,192,rdk,NA,NA,2547,0,0,88,27763,1,245804,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,194,practice_rdk,NA,1,771,NA,NA,0,25213,NA,246578,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,196,rdk,NA,NA,740,0,0.5,88,24441,1,247321,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,198,practice_rdk,NA,2,711,NA,NA,3,23699,NA,248037,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,200,rdk,NA,NA,1038,0,0.2,88,22986,1,249078,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,208,select_rdk,NA,0,1517,NA,NA,2,6000,NA,297592,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,210,rdk,NA,NA,1035,180,0.8,90,4480,1,298630,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,212,select_rdk,NA,3,782,NA,NA,1,3444,NA,299414,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,214,rdk,NA,NA,1105,0,0,88,2662,1,300521,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,216,select_rdk,NA,1,816,NA,NA,0,1555,NA,301339,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,0,218,rdk,NA,NA,-1,0,0.5,-1,739,NA,302092,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,223,select_rdk,NA,2,564,NA,NA,3,6000,NA,308414,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,225,rdk,NA,NA,480,0,0.2,88,5433,1,308896,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,227,select_rdk,NA,0,665,NA,NA,2,4952,NA,309563,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,229,rdk,NA,NA,398,180,0.8,90,4286,1,309962,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,231,select_rdk,NA,3,497,NA,NA,1,3888,NA,310461,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,233,rdk,NA,NA,810,0,0,88,3390,1,311273,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,235,select_rdk,NA,1,303,NA,NA,0,2579,NA,311578,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,237,rdk,NA,NA,527,0,0.5,88,2275,1,312107,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,242,select_rdk,NA,3,532,NA,NA,1,6000,NA,317970,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,244,rdk,NA,NA,374,0,0,88,5466,1,318347,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,246,select_rdk,NA,1,603,NA,NA,0,5090,NA,318953,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,248,rdk,NA,NA,562,0,0.5,90,4485,NA,319517,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,250,rdk,NA,NA,2426,180,0.5,88,3922,NA,322448,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,252,rdk,NA,NA,-1,180,0.5,-1,1494,NA,324471,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,257,select_rdk,NA,3,704,NA,NA,1,6000,NA,329669,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,259,rdk,NA,NA,736,0,0,88,5295,1,330408,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,261,select_rdk,NA,0,650,NA,NA,2,4557,NA,331061,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,263,rdk,NA,NA,640,180,0.8,88,3906,NA,331702,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,265,rdk,NA,NA,2168,0,0.8,88,3265,1,334375,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,267,select_rdk,NA,2,738,NA,NA,3,1095,NA,335115,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,269,rdk,NA,NA,-1,180,0.2,-1,356,NA,335485,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,274,select_rdk,NA,3,778,NA,NA,1,6000,NA,339965,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,276,rdk,NA,NA,811,0,0,88,5217,1,340779,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,278,select_rdk,NA,1,653,NA,NA,0,4404,NA,341434,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,280,rdk,NA,NA,914,180,0.5,88,3750,NA,342351,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,282,rdk,NA,NA,902,180,0.5,90,2835,1,343758,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,284,select_rdk,NA,2,1121,NA,NA,3,1931,NA,344882,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,286,rdk,NA,NA,638,180,0.2,88,809,NA,345522,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,288,rdk,NA,NA,-1,180,0.2,-1,170,NA,346222,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,293,select_rdk,NA,3,596,NA,NA,1,6000,NA,350667,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,295,rdk,NA,NA,597,180,0,88,5402,NA,351267,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,297,rdk,NA,NA,928,0,0,90,4803,NA,352700,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,299,rdk,NA,NA,1995,0,0,88,3872,1,355199,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,301,select_rdk,NA,0,1041,NA,NA,2,1875,NA,356242,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,5,303,rdk,NA,NA,-1,180,0.8,-1,834,NA,357081,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,308,select_rdk,NA,3,1027,NA,NA,1,6000,NA,360668,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,310,rdk,NA,NA,1313,0,0,90,4972,NA,361982,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,312,rdk,NA,NA,1046,180,0,88,3658,NA,363534,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,314,rdk,NA,NA,2543,0,0,88,2609,1,366581,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,6,316,select_rdk,NA,NA,-1,NA,NA,-1,65,NA,366660,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,321,select_rdk,NA,0,817,NA,NA,2,6000,NA,373049,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,323,rdk,NA,NA,556,0,0.8,88,5182,1,373607,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,325,select_rdk,NA,1,841,NA,NA,0,4625,NA,374452,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,327,rdk,NA,NA,1320,180,0.5,90,3782,1,375776,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,329,select_rdk,NA,2,674,NA,NA,3,2459,NA,376455,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,331,rdk,NA,NA,566,0,0.2,88,1784,1,377024,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,333,select_rdk,NA,3,684,NA,NA,1,1216,NA,377710,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,7,335,rdk,NA,NA,-1,0,0,-1,531,NA,378247,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,340,select_rdk,NA,3,986,NA,NA,1,6000,NA,382823,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,342,rdk,NA,NA,799,0,0,88,5013,1,383626,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,344,select_rdk,NA,0,475,NA,NA,2,4212,NA,384104,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,346,rdk,NA,NA,481,0,0.8,88,3735,1,384587,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,348,select_rdk,NA,2,664,NA,NA,3,3253,NA,385253,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,350,rdk,NA,NA,524,0,0.2,88,2587,1,385779,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,352,select_rdk,NA,1,424,NA,NA,0,2062,NA,386206,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,8,354,rdk,NA,NA,719,180,0.5,90,1637,1,386928,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,359,select_rdk,NA,3,607,NA,NA,1,6000,NA,390414,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,361,rdk,NA,NA,540,0,0,88,5392,1,390957,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,363,select_rdk,NA,2,587,NA,NA,3,4850,NA,391547,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,365,rdk,NA,NA,946,0,0.2,88,4262,1,392495,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,367,select_rdk,NA,1,782,NA,NA,0,3315,NA,393279,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,369,rdk,NA,NA,975,180,0.5,90,2533,1,394260,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,371,select_rdk,NA,0,982,NA,NA,2,1553,NA,395245,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,9,373,rdk,NA,NA,506,0,0.8,88,569,1,395754,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,378,select_rdk,NA,3,1026,NA,NA,1,6000,NA,399949,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,380,rdk,NA,NA,865,0,0,88,4970,1,400817,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,382,select_rdk,NA,1,764,NA,NA,0,4102,NA,401583,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,384,rdk,NA,NA,1014,180,0.5,90,3338,1,402600,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,386,select_rdk,NA,2,630,NA,NA,3,2323,NA,403233,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,388,rdk,NA,NA,399,0,0.2,88,1692,1,403634,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,390,select_rdk,NA,0,711,NA,NA,2,1292,NA,404347,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,10,392,rdk,NA,NA,455,0,0.8,88,581,1,404804,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,397,select_rdk,NA,3,582,NA,NA,1,6000,NA,408231,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,399,rdk,NA,NA,640,0,0,88,5417,1,408873,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,401,select_rdk,NA,1,580,NA,NA,0,4776,NA,409456,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,403,rdk,NA,NA,631,180,0.5,90,4194,1,410088,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,405,select_rdk,NA,2,324,NA,NA,3,3563,NA,410417,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,407,rdk,NA,NA,379,0,0.2,88,3236,1,410797,0.5,0,0.8,0.2,NA,27082
